Ex:-0.810579	Ey:-0.646221	E:1.03665
Ex:2457.4	Ey:1958.58	E:3142.43
Ex:-0.810668	Ey:-0.64611	E:1.03665
Ex:2457.67	Ey:1958.25	E:3142.43
Ex:-0.810756	Ey:-0.645999	E:1.03665
Ex:2457.94	Ey:1957.91	E:3142.43
Ex:-0.810845	Ey:-0.645887	E:1.03665
Ex:2458.21	Ey:1957.57	E:3142.43
Ex:-0.810934	Ey:-0.645776	E:1.03665
Ex:2458.48	Ey:1957.23	E:3142.43
Ex:-0.811022	Ey:-0.645664	E:1.03665
Ex:2458.75	Ey:1956.89	E:3142.43
Ex:-0.811111	Ey:-0.645553	E:1.03665
Ex:2459.02	Ey:1956.56	E:3142.43
Ex:-0.8112	Ey:-0.645441	E:1.03665
Ex:2459.28	Ey:1956.22	E:3142.43
Ex:-0.811289	Ey:-0.64533	E:1.03665
Ex:2459.55	Ey:1955.88	E:3142.43
Ex:-0.811377	Ey:-0.645218	E:1.03665
Ex:2459.82	Ey:1955.54	E:3142.43
Ex:-0.811466	Ey:-0.645106	E:1.03665
Ex:2460.09	Ey:1955.2	E:3142.43
Ex:-0.811555	Ey:-0.644995	E:1.03665
Ex:2460.36	Ey:1954.86	E:3142.43
Ex:-0.811644	Ey:-0.644883	E:1.03665
Ex:2460.63	Ey:1954.52	E:3142.43
Ex:-0.811733	Ey:-0.644771	E:1.03665
Ex:2460.9	Ey:1954.18	E:3142.43
Ex:-0.811822	Ey:-0.644659	E:1.03665
Ex:2461.17	Ey:1953.85	E:3142.43
Ex:-0.811911	Ey:-0.644547	E:1.03665
Ex:2461.44	Ey:1953.51	E:3142.43
Ex:-0.812	Ey:-0.644435	E:1.03665
Ex:2461.71	Ey:1953.17	E:3142.43
Ex:-0.812089	Ey:-0.644323	E:1.03665
Ex:2461.98	Ey:1952.83	E:3142.43
Ex:-0.812178	Ey:-0.644211	E:1.03665
Ex:2462.25	Ey:1952.49	E:3142.43
Ex:-0.812267	Ey:-0.644099	E:1.03665
Ex:2462.52	Ey:1952.15	E:3142.43
Ex:-0.812356	Ey:-0.643986	E:1.03665
Ex:2462.79	Ey:1951.8	E:3142.43
Ex:-0.812445	Ey:-0.643874	E:1.03665
Ex:2463.06	Ey:1951.46	E:3142.43
Ex:-0.812534	Ey:-0.643762	E:1.03665
Ex:2463.33	Ey:1951.12	E:3142.43
Ex:-0.812623	Ey:-0.643649	E:1.03665
Ex:2463.6	Ey:1950.78	E:3142.43
Ex:-0.812712	Ey:-0.643537	E:1.03665
Ex:2463.87	Ey:1950.44	E:3142.43
Ex:-0.812801	Ey:-0.643424	E:1.03665
Ex:2464.14	Ey:1950.1	E:3142.43
Ex:-0.81289	Ey:-0.643311	E:1.03665
Ex:2464.41	Ey:1949.76	E:3142.43
Ex:-0.812979	Ey:-0.643199	E:1.03665
Ex:2464.68	Ey:1949.42	E:3142.43
Ex:-0.813068	Ey:-0.643086	E:1.03665
Ex:2464.95	Ey:1949.07	E:3142.43
Ex:-0.813158	Ey:-0.642973	E:1.03665
Ex:2465.22	Ey:1948.73	E:3142.43
Ex:-0.813247	Ey:-0.64286	E:1.03665
Ex:2465.49	Ey:1948.39	E:3142.43
Ex:-0.813336	Ey:-0.642748	E:1.03665
Ex:2465.76	Ey:1948.05	E:3142.43
Ex:-0.813425	Ey:-0.642635	E:1.03665
Ex:2466.03	Ey:1947.7	E:3142.43
Ex:-0.813514	Ey:-0.642522	E:1.03665
Ex:2466.3	Ey:1947.36	E:3142.43
Ex:-0.813604	Ey:-0.642409	E:1.03665
Ex:2466.57	Ey:1947.02	E:3142.43
Ex:-0.813693	Ey:-0.642295	E:1.03665
Ex:2466.84	Ey:1946.68	E:3142.43
Ex:-0.813782	Ey:-0.642182	E:1.03665
Ex:2467.11	Ey:1946.33	E:3142.43
Ex:-0.813872	Ey:-0.642069	E:1.03665
Ex:2467.38	Ey:1945.99	E:3142.43
Ex:-0.813961	Ey:-0.641956	E:1.03665
Ex:2467.66	Ey:1945.65	E:3142.43
Ex:-0.814051	Ey:-0.641842	E:1.03665
Ex:2467.93	Ey:1945.3	E:3142.43
Ex:-0.81414	Ey:-0.641729	E:1.03665
Ex:2468.2	Ey:1944.96	E:3142.43
Ex:-0.814229	Ey:-0.641616	E:1.03665
Ex:2468.47	Ey:1944.61	E:3142.43
Ex:-0.814319	Ey:-0.641502	E:1.03665
Ex:2468.74	Ey:1944.27	E:3142.43
Ex:-0.814408	Ey:-0.641388	E:1.03665
Ex:2469.01	Ey:1943.92	E:3142.43
Ex:-0.814498	Ey:-0.641275	E:1.03665
Ex:2469.28	Ey:1943.58	E:3142.43
Ex:-0.814587	Ey:-0.641161	E:1.03665
Ex:2469.55	Ey:1943.24	E:3142.43
Ex:-0.814677	Ey:-0.641047	E:1.03665
Ex:2469.82	Ey:1942.89	E:3142.43
Ex:-0.814766	Ey:-0.640934	E:1.03665
Ex:2470.1	Ey:1942.55	E:3142.43
Ex:-0.814856	Ey:-0.64082	E:1.03665
Ex:2470.37	Ey:1942.2	E:3142.43
Ex:-0.814945	Ey:-0.640706	E:1.03665
Ex:2470.64	Ey:1941.85	E:3142.43
Ex:-0.815035	Ey:-0.640592	E:1.03665
Ex:2470.91	Ey:1941.51	E:3142.43
Ex:-0.815125	Ey:-0.640478	E:1.03665
Ex:2471.18	Ey:1941.16	E:3142.43
Ex:-0.815214	Ey:-0.640364	E:1.03665
Ex:2471.45	Ey:1940.82	E:3142.43
Ex:-0.815304	Ey:-0.64025	E:1.03665
Ex:2471.73	Ey:1940.47	E:3142.43
Ex:-0.815394	Ey:-0.640135	E:1.03665
Ex:2472	Ey:1940.12	E:3142.43
Ex:-0.815483	Ey:-0.640021	E:1.03665
Ex:2472.27	Ey:1939.78	E:3142.43
Ex:-0.815573	Ey:-0.639907	E:1.03665
Ex:2472.54	Ey:1939.43	E:3142.43
Ex:-0.815663	Ey:-0.639792	E:1.03665
Ex:2472.81	Ey:1939.08	E:3142.43
Ex:-0.815752	Ey:-0.639678	E:1.03665
Ex:2473.09	Ey:1938.74	E:3142.43
Ex:-0.815842	Ey:-0.639563	E:1.03665
Ex:2473.36	Ey:1938.39	E:3142.43
Ex:-0.815932	Ey:-0.639449	E:1.03665
Ex:2473.63	Ey:1938.04	E:3142.43
Ex:-0.816022	Ey:-0.639334	E:1.03665
Ex:2473.9	Ey:1937.69	E:3142.43
Ex:-0.816112	Ey:-0.63922	E:1.03665
Ex:2474.17	Ey:1937.35	E:3142.43
Ex:-0.816201	Ey:-0.639105	E:1.03665
Ex:2474.45	Ey:1937	E:3142.43
Ex:-0.816291	Ey:-0.63899	E:1.03665
Ex:2474.72	Ey:1936.65	E:3142.43
Ex:-0.816381	Ey:-0.638875	E:1.03665
Ex:2474.99	Ey:1936.3	E:3142.43
Ex:-0.816471	Ey:-0.63876	E:1.03665
Ex:2475.26	Ey:1935.95	E:3142.43
Ex:-0.816561	Ey:-0.638645	E:1.03665
Ex:2475.54	Ey:1935.6	E:3142.43
Ex:-0.816651	Ey:-0.63853	E:1.03665
Ex:2475.81	Ey:1935.26	E:3142.43
Ex:-0.816741	Ey:-0.638415	E:1.03665
Ex:2476.08	Ey:1934.91	E:3142.43
Ex:-0.816831	Ey:-0.6383	E:1.03665
Ex:2476.35	Ey:1934.56	E:3142.43
Ex:-0.816921	Ey:-0.638185	E:1.03665
Ex:2476.63	Ey:1934.21	E:3142.43
Ex:-0.817011	Ey:-0.63807	E:1.03665
Ex:2476.9	Ey:1933.86	E:3142.43
Ex:-0.817101	Ey:-0.637955	E:1.03665
Ex:2477.17	Ey:1933.51	E:3142.43
Ex:-0.817191	Ey:-0.637839	E:1.03665
Ex:2477.45	Ey:1933.16	E:3142.43
Ex:-0.817281	Ey:-0.637724	E:1.03665
Ex:2477.72	Ey:1932.81	E:3142.43
Ex:-0.817371	Ey:-0.637608	E:1.03665
Ex:2477.99	Ey:1932.46	E:3142.43
Ex:-0.817461	Ey:-0.637493	E:1.03665
Ex:2478.27	Ey:1932.11	E:3142.43
Ex:-0.817551	Ey:-0.637377	E:1.03665
Ex:2478.54	Ey:1931.76	E:3142.43
Ex:-0.817641	Ey:-0.637262	E:1.03665
Ex:2478.81	Ey:1931.41	E:3142.43
Ex:-0.817732	Ey:-0.637146	E:1.03665
Ex:2479.09	Ey:1931.06	E:3142.43
Ex:-0.817822	Ey:-0.63703	E:1.03665
Ex:2479.36	Ey:1930.71	E:3142.43
Ex:-0.817912	Ey:-0.636914	E:1.03665
Ex:2479.63	Ey:1930.35	E:3142.43
Ex:-0.818002	Ey:-0.636798	E:1.03665
Ex:2479.91	Ey:1930	E:3142.43
Ex:-0.818093	Ey:-0.636682	E:1.03665
Ex:2480.18	Ey:1929.65	E:3142.43
Ex:-0.818183	Ey:-0.636567	E:1.03665
Ex:2480.45	Ey:1929.3	E:3142.43
Ex:-0.818273	Ey:-0.63645	E:1.03665
Ex:2480.73	Ey:1928.95	E:3142.43
Ex:-0.818363	Ey:-0.636334	E:1.03665
Ex:2481	Ey:1928.59	E:3142.43
Ex:-0.818454	Ey:-0.636218	E:1.03665
Ex:2481.27	Ey:1928.24	E:3142.43
Ex:-0.818544	Ey:-0.636102	E:1.03665
Ex:2481.55	Ey:1927.89	E:3142.43
Ex:-0.818634	Ey:-0.635986	E:1.03665
Ex:2481.82	Ey:1927.54	E:3142.43
Ex:-0.818725	Ey:-0.635869	E:1.03665
Ex:2482.1	Ey:1927.18	E:3142.43
Ex:-0.818815	Ey:-0.635753	E:1.03665
Ex:2482.37	Ey:1926.83	E:3142.43
Ex:-0.818906	Ey:-0.635636	E:1.03665
Ex:2482.64	Ey:1926.48	E:3142.43
Ex:-0.818996	Ey:-0.63552	E:1.03665
Ex:2482.92	Ey:1926.12	E:3142.43
Ex:-0.819086	Ey:-0.635403	E:1.03665
Ex:2483.19	Ey:1925.77	E:3142.43
Ex:-0.819177	Ey:-0.635287	E:1.03665
Ex:2483.47	Ey:1925.42	E:3142.43
Ex:-0.819267	Ey:-0.63517	E:1.03665
Ex:2483.74	Ey:1925.06	E:3142.43
Ex:-0.819358	Ey:-0.635053	E:1.03665
Ex:2484.01	Ey:1924.71	E:3142.42
Ex:-0.819448	Ey:-0.634937	E:1.03665
Ex:2484.29	Ey:1924.35	E:3142.42
Ex:-0.819539	Ey:-0.63482	E:1.03665
Ex:2484.56	Ey:1924	E:3142.42
Ex:-0.819629	Ey:-0.634703	E:1.03665
Ex:2484.84	Ey:1923.65	E:3142.42
Ex:-0.81972	Ey:-0.634586	E:1.03665
Ex:2485.11	Ey:1923.29	E:3142.42
Ex:-0.819811	Ey:-0.634469	E:1.03665
Ex:2485.39	Ey:1922.94	E:3142.42
Ex:-0.819901	Ey:-0.634352	E:1.03665
Ex:2485.66	Ey:1922.58	E:3142.42
Ex:-0.819992	Ey:-0.634234	E:1.03665
Ex:2485.94	Ey:1922.23	E:3142.42
Ex:-0.820083	Ey:-0.634117	E:1.03665
Ex:2486.21	Ey:1921.87	E:3142.42
Ex:-0.820173	Ey:-0.634	E:1.03665
Ex:2486.49	Ey:1921.51	E:3142.42
Ex:-0.820264	Ey:-0.633883	E:1.03665
Ex:2486.76	Ey:1921.16	E:3142.42
Ex:-0.820355	Ey:-0.633765	E:1.03665
Ex:2487.04	Ey:1920.8	E:3142.42
Ex:-0.820445	Ey:-0.633648	E:1.03665
Ex:2487.31	Ey:1920.45	E:3142.42
Ex:-0.820536	Ey:-0.63353	E:1.03665
Ex:2487.59	Ey:1920.09	E:3142.42
Ex:-0.820627	Ey:-0.633413	E:1.03665
Ex:2487.86	Ey:1919.73	E:3142.42
Ex:-0.820718	Ey:-0.633295	E:1.03665
Ex:2488.14	Ey:1919.38	E:3142.42
Ex:-0.820808	Ey:-0.633177	E:1.03665
Ex:2488.41	Ey:1919.02	E:3142.42
Ex:-0.820899	Ey:-0.63306	E:1.03665
Ex:2488.69	Ey:1918.66	E:3142.42
Ex:-0.82099	Ey:-0.632942	E:1.03665
Ex:2488.96	Ey:1918.3	E:3142.42
Ex:-0.821081	Ey:-0.632824	E:1.03665
Ex:2489.24	Ey:1917.95	E:3142.42
Ex:-0.821172	Ey:-0.632706	E:1.03665
Ex:2489.51	Ey:1917.59	E:3142.42
Ex:-0.821263	Ey:-0.632588	E:1.03665
Ex:2489.79	Ey:1917.23	E:3142.42
Ex:-0.821354	Ey:-0.63247	E:1.03665
Ex:2490.06	Ey:1916.87	E:3142.42
Ex:-0.821445	Ey:-0.632352	E:1.03665
Ex:2490.34	Ey:1916.52	E:3142.42
Ex:-0.821535	Ey:-0.632234	E:1.03665
Ex:2490.62	Ey:1916.16	E:3142.42
Ex:-0.821626	Ey:-0.632115	E:1.03665
Ex:2490.89	Ey:1915.8	E:3142.42
Ex:-0.821717	Ey:-0.631997	E:1.03665
Ex:2491.17	Ey:1915.44	E:3142.42
Ex:-0.821808	Ey:-0.631879	E:1.03665
Ex:2491.44	Ey:1915.08	E:3142.42
Ex:-0.821899	Ey:-0.63176	E:1.03665
Ex:2491.72	Ey:1914.72	E:3142.42
Ex:-0.821991	Ey:-0.631642	E:1.03665
Ex:2492	Ey:1914.36	E:3142.42
Ex:-0.822082	Ey:-0.631523	E:1.03665
Ex:2492.27	Ey:1914	E:3142.42
Ex:-0.822173	Ey:-0.631405	E:1.03665
Ex:2492.55	Ey:1913.64	E:3142.42
Ex:-0.822264	Ey:-0.631286	E:1.03665
Ex:2492.82	Ey:1913.28	E:3142.42
Ex:-0.822355	Ey:-0.631168	E:1.03665
Ex:2493.1	Ey:1912.92	E:3142.42
Ex:-0.822446	Ey:-0.631049	E:1.03665
Ex:2493.38	Ey:1912.56	E:3142.42
Ex:-0.822537	Ey:-0.63093	E:1.03665
Ex:2493.65	Ey:1912.2	E:3142.42
Ex:-0.822628	Ey:-0.630811	E:1.03665
Ex:2493.93	Ey:1911.84	E:3142.42
Ex:-0.822719	Ey:-0.630692	E:1.03665
Ex:2494.21	Ey:1911.48	E:3142.42
Ex:-0.822811	Ey:-0.630573	E:1.03665
Ex:2494.48	Ey:1911.12	E:3142.42
Ex:-0.822902	Ey:-0.630454	E:1.03665
Ex:2494.76	Ey:1910.76	E:3142.42
Ex:-0.822993	Ey:-0.630335	E:1.03665
Ex:2495.03	Ey:1910.4	E:3142.42
Ex:-0.823084	Ey:-0.630216	E:1.03665
Ex:2495.31	Ey:1910.04	E:3142.42
Ex:-0.823176	Ey:-0.630097	E:1.03665
Ex:2495.59	Ey:1909.67	E:3142.42
Ex:-0.823267	Ey:-0.629977	E:1.03665
Ex:2495.86	Ey:1909.31	E:3142.42
Ex:-0.823358	Ey:-0.629858	E:1.03665
Ex:2496.14	Ey:1908.95	E:3142.42
Ex:-0.82345	Ey:-0.629739	E:1.03665
Ex:2496.42	Ey:1908.59	E:3142.42
Ex:-0.823541	Ey:-0.629619	E:1.03665
Ex:2496.7	Ey:1908.23	E:3142.42
Ex:-0.823632	Ey:-0.6295	E:1.03665
Ex:2496.97	Ey:1907.86	E:3142.42
Ex:-0.823724	Ey:-0.62938	E:1.03665
Ex:2497.25	Ey:1907.5	E:3142.42
Ex:-0.823815	Ey:-0.62926	E:1.03665
Ex:2497.53	Ey:1907.14	E:3142.42
Ex:-0.823907	Ey:-0.629141	E:1.03665
Ex:2497.8	Ey:1906.78	E:3142.42
Ex:-0.823998	Ey:-0.629021	E:1.03665
Ex:2498.08	Ey:1906.41	E:3142.42
Ex:-0.82409	Ey:-0.628901	E:1.03665
Ex:2498.36	Ey:1906.05	E:3142.42
Ex:-0.824181	Ey:-0.628781	E:1.03665
Ex:2498.64	Ey:1905.68	E:3142.42
Ex:-0.824272	Ey:-0.628661	E:1.03665
Ex:2498.91	Ey:1905.32	E:3142.42
Ex:-0.824364	Ey:-0.628541	E:1.03665
Ex:2499.19	Ey:1904.96	E:3142.42
Ex:-0.824456	Ey:-0.628421	E:1.03665
Ex:2499.47	Ey:1904.59	E:3142.42
Ex:-0.824547	Ey:-0.628301	E:1.03665
Ex:2499.75	Ey:1904.23	E:3142.42
Ex:-0.824639	Ey:-0.628181	E:1.03665
Ex:2500.02	Ey:1903.86	E:3142.42
Ex:-0.82473	Ey:-0.628061	E:1.03665
Ex:2500.3	Ey:1903.5	E:3142.42
Ex:-0.824822	Ey:-0.62794	E:1.03665
Ex:2500.58	Ey:1903.13	E:3142.42
Ex:-0.824913	Ey:-0.62782	E:1.03665
Ex:2500.86	Ey:1902.77	E:3142.42
Ex:-0.825005	Ey:-0.627699	E:1.03665
Ex:2501.13	Ey:1902.4	E:3142.42
Ex:-0.825097	Ey:-0.627579	E:1.03665
Ex:2501.41	Ey:1902.04	E:3142.42
Ex:-0.825188	Ey:-0.627458	E:1.03665
Ex:2501.69	Ey:1901.67	E:3142.42
Ex:-0.82528	Ey:-0.627338	E:1.03665
Ex:2501.97	Ey:1901.31	E:3142.42
Ex:-0.825372	Ey:-0.627217	E:1.03665
Ex:2502.25	Ey:1900.94	E:3142.42
Ex:-0.825464	Ey:-0.627096	E:1.03665
Ex:2502.52	Ey:1900.57	E:3142.42
Ex:-0.825555	Ey:-0.626976	E:1.03665
Ex:2502.8	Ey:1900.21	E:3142.42
Ex:-0.825647	Ey:-0.626855	E:1.03665
Ex:2503.08	Ey:1899.84	E:3142.42
Ex:-0.825739	Ey:-0.626734	E:1.03665
Ex:2503.36	Ey:1899.47	E:3142.42
Ex:-0.825831	Ey:-0.626613	E:1.03665
Ex:2503.64	Ey:1899.11	E:3142.42
Ex:-0.825923	Ey:-0.626492	E:1.03665
Ex:2503.91	Ey:1898.74	E:3142.42
Ex:-0.826014	Ey:-0.626371	E:1.03665
Ex:2504.19	Ey:1898.37	E:3142.42
Ex:-0.826106	Ey:-0.62625	E:1.03665
Ex:2504.47	Ey:1898.01	E:3142.42
Ex:-0.826198	Ey:-0.626128	E:1.03665
Ex:2504.75	Ey:1897.64	E:3142.42
Ex:-0.82629	Ey:-0.626007	E:1.03665
Ex:2505.03	Ey:1897.27	E:3142.42
Ex:-0.826382	Ey:-0.625886	E:1.03665
Ex:2505.31	Ey:1896.9	E:3142.42
Ex:-0.826474	Ey:-0.625764	E:1.03665
Ex:2505.59	Ey:1896.53	E:3142.42
Ex:-0.826566	Ey:-0.625643	E:1.03665
Ex:2505.86	Ey:1896.17	E:3142.42
Ex:-0.826658	Ey:-0.625521	E:1.03665
Ex:2506.14	Ey:1895.8	E:3142.42
Ex:-0.82675	Ey:-0.6254	E:1.03665
Ex:2506.42	Ey:1895.43	E:3142.42
Ex:-0.826842	Ey:-0.625278	E:1.03665
Ex:2506.7	Ey:1895.06	E:3142.42
Ex:-0.826934	Ey:-0.625156	E:1.03665
Ex:2506.98	Ey:1894.69	E:3142.42
Ex:-0.827026	Ey:-0.625035	E:1.03665
Ex:2507.26	Ey:1894.32	E:3142.42
Ex:-0.827118	Ey:-0.624913	E:1.03665
Ex:2507.54	Ey:1893.95	E:3142.42
Ex:-0.82721	Ey:-0.624791	E:1.03665
Ex:2507.82	Ey:1893.58	E:3142.42
Ex:-0.827302	Ey:-0.624669	E:1.03665
Ex:2508.1	Ey:1893.21	E:3142.42
Ex:-0.827394	Ey:-0.624547	E:1.03665
Ex:2508.38	Ey:1892.84	E:3142.42
Ex:-0.827486	Ey:-0.624425	E:1.03665
Ex:2508.65	Ey:1892.47	E:3142.42
Ex:-0.827578	Ey:-0.624303	E:1.03665
Ex:2508.93	Ey:1892.1	E:3142.42
Ex:-0.827671	Ey:-0.624181	E:1.03665
Ex:2509.21	Ey:1891.73	E:3142.42
Ex:-0.827763	Ey:-0.624058	E:1.03665
Ex:2509.49	Ey:1891.36	E:3142.42
Ex:-0.827855	Ey:-0.623936	E:1.03665
Ex:2509.77	Ey:1890.99	E:3142.42
Ex:-0.827947	Ey:-0.623814	E:1.03665
Ex:2510.05	Ey:1890.62	E:3142.42
Ex:-0.828039	Ey:-0.623691	E:1.03665
Ex:2510.33	Ey:1890.25	E:3142.42
Ex:-0.828132	Ey:-0.623569	E:1.03665
Ex:2510.61	Ey:1889.87	E:3142.42
Ex:-0.828224	Ey:-0.623446	E:1.03665
Ex:2510.89	Ey:1889.5	E:3142.42
Ex:-0.828316	Ey:-0.623324	E:1.03665
Ex:2511.17	Ey:1889.13	E:3142.42
Ex:-0.828409	Ey:-0.623201	E:1.03665
Ex:2511.45	Ey:1888.76	E:3142.42
Ex:-0.828501	Ey:-0.623078	E:1.03665
Ex:2511.73	Ey:1888.39	E:3142.42
Ex:-0.828593	Ey:-0.622955	E:1.03665
Ex:2512.01	Ey:1888.01	E:3142.42
Ex:-0.828686	Ey:-0.622832	E:1.03665
Ex:2512.29	Ey:1887.64	E:3142.42
Ex:-0.828778	Ey:-0.62271	E:1.03665
Ex:2512.57	Ey:1887.27	E:3142.42
Ex:-0.82887	Ey:-0.622587	E:1.03665
Ex:2512.85	Ey:1886.9	E:3142.42
Ex:-0.828963	Ey:-0.622463	E:1.03665
Ex:2513.13	Ey:1886.52	E:3142.42
Ex:-0.829055	Ey:-0.62234	E:1.03665
Ex:2513.41	Ey:1886.15	E:3142.42
Ex:-0.829148	Ey:-0.622217	E:1.03665
Ex:2513.69	Ey:1885.78	E:3142.42
Ex:-0.82924	Ey:-0.622094	E:1.03665
Ex:2513.97	Ey:1885.4	E:3142.42
Ex:-0.829333	Ey:-0.621971	E:1.03665
Ex:2514.25	Ey:1885.03	E:3142.42
Ex:-0.829425	Ey:-0.621847	E:1.03665
Ex:2514.53	Ey:1884.65	E:3142.42
Ex:-0.829518	Ey:-0.621724	E:1.03665
Ex:2514.81	Ey:1884.28	E:3142.42
Ex:-0.82961	Ey:-0.6216	E:1.03665
Ex:2515.09	Ey:1883.9	E:3142.42
Ex:-0.829703	Ey:-0.621477	E:1.03665
Ex:2515.37	Ey:1883.53	E:3142.42
Ex:-0.829795	Ey:-0.621353	E:1.03665
Ex:2515.65	Ey:1883.15	E:3142.42
Ex:-0.829888	Ey:-0.62123	E:1.03665
Ex:2515.93	Ey:1882.78	E:3142.42
Ex:-0.829981	Ey:-0.621106	E:1.03665
Ex:2516.22	Ey:1882.4	E:3142.42
Ex:-0.830073	Ey:-0.620982	E:1.03665
Ex:2516.5	Ey:1882.03	E:3142.42
Ex:-0.830166	Ey:-0.620858	E:1.03665
Ex:2516.78	Ey:1881.65	E:3142.42
Ex:-0.830258	Ey:-0.620734	E:1.03665
Ex:2517.06	Ey:1881.28	E:3142.42
Ex:-0.830351	Ey:-0.62061	E:1.03665
Ex:2517.34	Ey:1880.9	E:3142.42
Ex:-0.830444	Ey:-0.620486	E:1.03665
Ex:2517.62	Ey:1880.53	E:3142.42
Ex:-0.830537	Ey:-0.620362	E:1.03665
Ex:2517.9	Ey:1880.15	E:3142.42
Ex:-0.830629	Ey:-0.620238	E:1.03665
Ex:2518.18	Ey:1879.77	E:3142.42
Ex:-0.830722	Ey:-0.620114	E:1.03665
Ex:2518.46	Ey:1879.4	E:3142.42
Ex:-0.830815	Ey:-0.61999	E:1.03665
Ex:2518.74	Ey:1879.02	E:3142.42
Ex:-0.830908	Ey:-0.619865	E:1.03665
Ex:2519.03	Ey:1878.64	E:3142.42
Ex:-0.831	Ey:-0.619741	E:1.03665
Ex:2519.31	Ey:1878.26	E:3142.42
Ex:-0.831093	Ey:-0.619616	E:1.03665
Ex:2519.59	Ey:1877.89	E:3142.42
Ex:-0.831186	Ey:-0.619492	E:1.03665
Ex:2519.87	Ey:1877.51	E:3142.42
Ex:-0.831279	Ey:-0.619367	E:1.03665
Ex:2520.15	Ey:1877.13	E:3142.42
Ex:-0.831372	Ey:-0.619243	E:1.03665
Ex:2520.43	Ey:1876.75	E:3142.42
Ex:-0.831465	Ey:-0.619118	E:1.03665
Ex:2520.71	Ey:1876.37	E:3142.42
Ex:-0.831557	Ey:-0.618993	E:1.03665
Ex:2521	Ey:1876	E:3142.42
Ex:-0.83165	Ey:-0.618868	E:1.03665
Ex:2521.28	Ey:1875.62	E:3142.42
Ex:-0.831743	Ey:-0.618743	E:1.03665
Ex:2521.56	Ey:1875.24	E:3142.42
Ex:-0.831836	Ey:-0.618618	E:1.03665
Ex:2521.84	Ey:1874.86	E:3142.42
Ex:-0.831929	Ey:-0.618493	E:1.03665
Ex:2522.12	Ey:1874.48	E:3142.42
Ex:-0.832022	Ey:-0.618368	E:1.03665
Ex:2522.4	Ey:1874.1	E:3142.42
Ex:-0.832115	Ey:-0.618243	E:1.03665
Ex:2522.69	Ey:1873.72	E:3142.42
Ex:-0.832208	Ey:-0.618118	E:1.03665
Ex:2522.97	Ey:1873.34	E:3142.42
Ex:-0.832301	Ey:-0.617993	E:1.03665
Ex:2523.25	Ey:1872.96	E:3142.42
Ex:-0.832394	Ey:-0.617867	E:1.03665
Ex:2523.53	Ey:1872.58	E:3142.42
Ex:-0.832487	Ey:-0.617742	E:1.03665
Ex:2523.81	Ey:1872.2	E:3142.42
Ex:-0.832581	Ey:-0.617616	E:1.03665
Ex:2524.1	Ey:1871.82	E:3142.42
Ex:-0.832674	Ey:-0.617491	E:1.03665
Ex:2524.38	Ey:1871.44	E:3142.42
Ex:-0.832767	Ey:-0.617365	E:1.03665
Ex:2524.66	Ey:1871.06	E:3142.42
Ex:-0.83286	Ey:-0.617239	E:1.03665
Ex:2524.94	Ey:1870.68	E:3142.42
Ex:-0.832953	Ey:-0.617114	E:1.03665
Ex:2525.23	Ey:1870.3	E:3142.42
Ex:-0.833046	Ey:-0.616988	E:1.03665
Ex:2525.51	Ey:1869.91	E:3142.42
Ex:-0.833139	Ey:-0.616862	E:1.03665
Ex:2525.79	Ey:1869.53	E:3142.41
Ex:-0.833233	Ey:-0.616736	E:1.03665
Ex:2526.07	Ey:1869.15	E:3142.41
Ex:-0.833326	Ey:-0.61661	E:1.03665
Ex:2526.36	Ey:1868.77	E:3142.41
Ex:-0.833419	Ey:-0.616484	E:1.03665
Ex:2526.64	Ey:1868.39	E:3142.41
Ex:-0.833512	Ey:-0.616358	E:1.03665
Ex:2526.92	Ey:1868	E:3142.41
Ex:-0.833606	Ey:-0.616232	E:1.03665
Ex:2527.2	Ey:1867.62	E:3142.41
Ex:-0.833699	Ey:-0.616106	E:1.03665
Ex:2527.49	Ey:1867.24	E:3142.41
Ex:-0.833792	Ey:-0.615979	E:1.03665
Ex:2527.77	Ey:1866.86	E:3142.41
Ex:-0.833886	Ey:-0.615853	E:1.03665
Ex:2528.05	Ey:1866.47	E:3142.41
Ex:-0.833979	Ey:-0.615727	E:1.03665
Ex:2528.34	Ey:1866.09	E:3142.41
Ex:-0.834072	Ey:-0.6156	E:1.03665
Ex:2528.62	Ey:1865.7	E:3142.41
Ex:-0.834166	Ey:-0.615474	E:1.03665
Ex:2528.9	Ey:1865.32	E:3142.41
Ex:-0.834259	Ey:-0.615347	E:1.03665
Ex:2529.18	Ey:1864.94	E:3142.41
Ex:-0.834353	Ey:-0.61522	E:1.03665
Ex:2529.47	Ey:1864.55	E:3142.41
Ex:-0.834446	Ey:-0.615094	E:1.03665
Ex:2529.75	Ey:1864.17	E:3142.41
Ex:-0.834539	Ey:-0.614967	E:1.03665
Ex:2530.03	Ey:1863.78	E:3142.41
Ex:-0.834633	Ey:-0.61484	E:1.03665
Ex:2530.32	Ey:1863.4	E:3142.41
Ex:-0.834726	Ey:-0.614713	E:1.03665
Ex:2530.6	Ey:1863.01	E:3142.41
Ex:-0.83482	Ey:-0.614586	E:1.03665
Ex:2530.88	Ey:1862.63	E:3142.41
Ex:-0.834913	Ey:-0.614459	E:1.03665
Ex:2531.17	Ey:1862.24	E:3142.41
Ex:-0.835007	Ey:-0.614332	E:1.03665
Ex:2531.45	Ey:1861.86	E:3142.41
Ex:-0.8351	Ey:-0.614205	E:1.03665
